,UniqueSurveyID,Date,Time,Latitude,Longitude,State,Habitat,Entomofauna,OtherInvertebrate,Vertebrate
1294,34901,11-03-2017,12:48:50,29.2995,94.8861,Arunachal Pradesh,Aquatic_Marine,No,Yes,No
1295,6396,01-11-2018,20:14:26,12.0192,80.0741,Tamil Nadu,Aquatic_Marine,No,No,No
1296,96259,26-05-2015,15:42:32,20.2378,72.9824,Dadra and Nagar Haveli,Terrestrial_Grassland,No,No,No
1297,99822,14-10-2015,12:03:51,34.0697,74.1452,Jammu and Kashmir,Terrestrial_Horticulture,No,Yes,No
1298,9691,15-04-2016,01:53:18,25.9777,75.2835,Rajasthan,Aquatic_Marine,No,No,No
1299,37968,07-05-2018,08:09:43,30.7934,75.6928,Haryana,Terrestrial_Shurb,Yes,No,Yes
1300,82255,16-07-2019,05:56:18,24.0602,91.3631,Tripura,Aquatic_Marine,No,No,No
1301,53480,03-08-2015,07:34:55,15.6858,82.384,Andhra Pradesh,Terrestrial_Grassland,No,Yes,No
1302,20879,10-09-2017,01:39:34,25.9509,90.1769,Meghalaya,Terrestrial_Human_Habitation,No,No,Yes
1303,9305,02-04-2019,21:53:58,21.426,85.9999,Orissa,Aquatic_Marine,Yes,Yes,No
1304,95406,05-10-2015,04:18:20,27.7062,77.4433,Haryana,Terrestrial_Grassland,Yes,No,No
1305,3493,08-10-2017,12:08:10,27.1435,88.3436,Sikkim,Terrestrial_Forest_Outside_PA,No,Yes,Yes
1306,10621,02-12-2016,17:43:41,13.7391,79.7691,Andhra Pradesh,Aquatic_Marine,No,Yes,No
1307,72431,09-04-2019,04:32:13,20.1775,73.2061,Dadra and Nagar Haveli,Terrestrial_Agriculture,No,Yes,No
1308,13714,17-01-2017,00:03:10,17.914,82.3426,Chhattisgarh,Aquatic_Estuarine,No,Yes,No
1309,78415,22-09-2019,08:50:32,28.9673,80.9551,Uttaranchal,Terrestrial_Agriculture,Yes,Yes,No
1310,17356,04-12-2017,18:22:30,21.1398,81.1855,Chhattisgarh,Terrestrial_Forest_Outside_PA,No,No,No
1311,84070,15-05-2019,05:50:02,26.7938,83.4619,Bihar,Terrestrial_Agriculture,No,Yes,Yes
1312,72574,25-02-2015,23:20:46,11.3966,73.4734,Lakshadweep,Aquatic_Estuarine,No,Yes,Yes
1313,17638,03-05-2015,01:36:35,20.1489,73.0096,Dadra and Nagar Haveli,Terrestrial_Agriculture,Yes,No,Yes
1314,29669,05-01-2016,10:58:12,30.4115,76.3156,Punjab,Aquatic_Marine,Yes,Yes,Yes
1315,445,27-02-2015,06:12:12,15.2242,73.7619,Goa,Aquatic_Freshwater,No,No,No
1316,51127,05-11-2015,17:54:46,15.4824,73.9744,Goa,Terrestrial_Human_Habitation,No,No,No
1317,78670,12-12-2016,22:15:07,19.1205,79.9696,Telangana,Terrestrial_Forest_Outside_PA,No,Yes,Yes
1318,27445,28-04-2016,16:17:45,28.6358,76.9858,Delhi,Aquatic_Estuarine,Yes,No,Yes
1319,6556,14-01-2015,01:09:07,20.0902,73.0497,Dadra and Nagar Haveli,Terrestrial_Agriculture,No,Yes,No
1320,31274,22-04-2016,20:34:06,18.1477,73.7479,Maharashtra,Terrestrial_Horticulture,Yes,No,Yes
1321,11455,01-12-2019,09:16:43,23.3281,91.4833,Tripura,Terrestrial_Forest_PA,Yes,Yes,Yes
1322,6751,16-03-2019,13:16:08,26.3768,87.73,West Bengal,Terrestrial_Forest_Outside_PA,No,Yes,Yes
1323,91528,05-06-2019,08:02:37,18.5553,79.2086,Telangana,Terrestrial_Shurb,No,Yes,Yes
1324,63318,19-11-2018,14:18:51,15.0333,73.9569,Goa,Terrestrial_Agriculture,No,Yes,No
1325,8211,28-04-2016,00:17:51,23.9883,83.1661,Chhattisgarh,Aquatic_Estuarine,Yes,Yes,No
1326,88787,08-06-2016,01:06:17,24.4521,93.111,Assam,Aquatic_Marine,No,No,No
1327,75006,31-03-2019,03:26:27,21.7505,86.7741,West Bengal,Terrestrial_Human_Habitation,Yes,Yes,No
1328,71130,14-12-2018,05:45:53,26.2997,83.6328,Bihar,Terrestrial_Human_Habitation,Yes,Yes,Yes
1329,48161,12-03-2015,03:20:04,18.4535,83.9716,Chhattisgarh,Terrestrial_Forest_PA,Yes,No,No
1330,70101,11-10-2016,19:59:18,27.3899,88.89,Sikkim,Terrestrial_Agriculture,No,Yes,Yes
1331,76388,22-04-2015,03:30:42,30.7285,76.7006,Chandigarh,Terrestrial_Forest_Outside_PA,Yes,No,Yes
1332,23192,16-12-2019,22:36:44,20.1616,73.0265,Dadra and Nagar Haveli,Aquatic_Freshwater,No,No,No
1333,3856,20-06-2018,22:06:34,26.0409,93.5778,Nagaland,Aquatic_Marine,Yes,No,No
1334,9821,25-10-2016,15:14:59,24.1417,93.8721,Manipur,Terrestrial_Human_Habitation,No,Yes,Yes
1335,65863,22-02-2016,16:36:23,24.386,72.4955,Rajasthan,Terrestrial_Horticulture,Yes,Yes,Yes
1336,32235,25-03-2016,21:40:11,20.5294,72.2001,Daman and Diu,Terrestrial_Agriculture,Yes,Yes,Yes
1337,31134,26-09-2015,19:37:07,16.5723,82.6391,Andhra Pradesh,Terrestrial_Shurb,Yes,Yes,Yes
1338,80851,14-04-2018,18:46:28,30.7057,76.7126,Chandigarh,Terrestrial_Human_Habitation,Yes,Yes,Yes
1339,78710,04-12-2015,18:55:33,13.385,77.5087,Tamil Nadu,Terrestrial_Forest_PA,No,No,Yes
1340,94219,22-10-2018,16:44:00,27.2892,87.2682,Bihar,Aquatic_Freshwater,Yes,Yes,No
1341,20924,09-03-2016,21:35:52,26.2032,75.1545,Madhya Pradesh,Terrestrial_Shurb,Yes,Yes,No
1342,64757,25-04-2019,01:58:53,30.4211,79.0276,Uttaranchal,Terrestrial_Grassland,No,Yes,No
1343,218,02-12-2015,07:14:43,10.3119,76.7012,Kerala,Terrestrial_Grassland,Yes,No,No
1344,43089,16-04-2017,20:03:49,29.8846,77.4462,Haryana,Terrestrial_Shurb,Yes,Yes,No
1345,45124,04-04-2018,04:05:29,11.3891,93.4264,Andaman and Nicobar,Terrestrial_Shurb,Yes,No,Yes
1346,3057,04-02-2016,23:26:57,17.4351,74.1467,Karnataka,Aquatic_Marine,Yes,No,Yes
1347,97670,21-05-2016,20:26:05,18.1355,75.3778,Karnataka,Aquatic_Freshwater,No,Yes,Yes
1348,8928,04-06-2019,11:44:18,21.6813,74.1104,Maharashtra,Terrestrial_Agriculture,No,No,No
1349,39776,29-03-2018,07:15:36,28.4214,92.1401,Arunachal Pradesh,Terrestrial_Horticulture,Yes,No,No
1350,17876,30-07-2017,06:17:28,9.8916,76.4269,Tamil Nadu,Terrestrial_Forest_Outside_PA,Yes,No,Yes
1351,94415,21-07-2015,21:06:19,29.272,79.3629,Uttaranchal,Terrestrial_Agriculture,Yes,No,No
1352,76314,02-05-2016,03:20:09,23.6348,73.052,Gujarat,Aquatic_Marine,No,Yes,No
1353,96524,12-05-2015,08:02:07,15.5598,74.1314,Goa,Aquatic_Marine,Yes,No,No
1354,45467,26-07-2019,19:19:14,15.9356,76.2967,Karnataka,Aquatic_Freshwater,Yes,No,No
1355,12928,17-01-2018,10:30:19,28.72,80.0209,Uttaranchal,Terrestrial_Horticulture,No,Yes,Yes
1356,10044,16-03-2015,08:33:44,24.0519,69.0633,Gujarat,Terrestrial_Human_Habitation,Yes,No,Yes
1357,54280,07-12-2016,13:43:24,30.7827,76.7671,Chandigarh,Terrestrial_Grassland,No,Yes,No
1358,73581,29-03-2019,20:47:20,23.6704,72.0404,Gujarat,Terrestrial_Human_Habitation,Yes,No,Yes
1359,52547,30-01-2019,05:17:46,10.0689,72.8531,Lakshadweep,Aquatic_Freshwater,Yes,No,No
1360,51614,27-12-2017,15:35:44,14.9584,74.053,Goa,Terrestrial_Horticulture,No,Yes,Yes
1361,10758,15-09-2016,03:20:16,31.0928,80.4505,Uttaranchal,Terrestrial_Agriculture,Yes,No,No
1362,92295,19-05-2015,18:00:51,27.5646,83.5817,Bihar,Terrestrial_Human_Habitation,Yes,No,No
1363,91573,07-11-2017,00:35:42,27.5287,85.8417,Bihar,Aquatic_Marine,Yes,No,No
1364,89167,23-12-2015,07:42:27,14.0259,80.7335,Puducherry,Terrestrial_Forest_PA,No,No,No
1365,49525,11-09-2017,23:45:56,17.5454,75.704,Maharashtra,Terrestrial_Horticulture,Yes,Yes,Yes
1366,84852,13-06-2016,19:47:14,23.8625,91.4047,Tripura,Terrestrial_Human_Habitation,No,Yes,Yes
1367,20359,04-12-2016,16:29:36,19.6043,83.1805,Chhattisgarh,Aquatic_Freshwater,No,No,Yes
1368,27008,07-12-2015,23:17:56,15.5086,74.2384,Goa,Aquatic_Marine,No,No,No
1369,61505,29-11-2016,10:55:23,30.7273,76.8102,Chandigarh,Terrestrial_Forest_PA,Yes,No,Yes
1370,37895,12-12-2016,04:02:53,27.94,75.4327,Rajasthan,Terrestrial_Grassland,Yes,Yes,No
1371,66588,04-06-2017,22:42:14,21.2333,73.1376,Gujarat,Aquatic_Estuarine,Yes,No,No
1372,77934,14-08-2016,02:06:31,8.8345,93.2452,Andaman and Nicobar,Aquatic_Freshwater,Yes,Yes,Yes
1373,91553,18-02-2016,10:45:26,8.7397,78.8054,Tamil Nadu,Terrestrial_Forest_PA,No,Yes,No
1374,19186,26-02-2015,20:30:40,30.8958,78.3454,Himachal Pradesh,Aquatic_Freshwater,No,Yes,No
1375,98864,13-11-2016,13:20:06,24.5283,86.165,Jharkhand,Terrestrial_Agriculture,No,No,Yes
1376,58343,11-12-2018,10:51:11,27.9624,88.609,Sikkim,Terrestrial_Shurb,No,No,Yes
1377,5640,22-01-2015,14:05:27,25.1153,83.5529,Jharkhand,Aquatic_Marine,No,Yes,Yes
1378,79173,18-08-2015,10:25:41,20.2812,73.0872,Dadra and Nagar Haveli,Terrestrial_Horticulture,No,No,Yes
1379,19731,27-07-2018,19:21:54,26.3245,94.1546,Nagaland,Aquatic_Freshwater,No,No,No
1380,25540,23-08-2019,22:25:58,15.8598,75.4703,Maharashtra,Terrestrial_Agriculture,Yes,No,Yes
1381,35653,08-08-2016,06:30:38,24.2099,93.3539,Manipur,Terrestrial_Agriculture,Yes,No,Yes
1382,98380,21-12-2015,11:05:34,19.8168,79.0306,Maharashtra,Terrestrial_Agriculture,Yes,No,No
1383,36634,20-08-2018,10:51:37,27.8872,88.7448,Sikkim,Terrestrial_Forest_Outside_PA,No,No,Yes
1384,5077,05-09-2016,06:15:42,25.6407,90.4137,Meghalaya,Terrestrial_Shurb,Yes,Yes,No
1385,16561,25-11-2018,16:06:37,22.6437,75.3926,Madhya Pradesh,Terrestrial_Horticulture,No,Yes,Yes
1386,95436,29-06-2018,17:57:44,21.6786,76.0611,Maharashtra,Terrestrial_Grassland,No,Yes,No
1387,72890,01-10-2019,05:06:07,15.8442,75.9431,Karnataka,Terrestrial_Agriculture,Yes,No,Yes
1388,19362,24-07-2015,22:30:49,20.6488,71.0945,Daman and Diu,Aquatic_Marine,No,Yes,Yes
1389,22051,19-08-2019,04:37:15,29.6921,73.5824,Rajasthan,Aquatic_Freshwater,Yes,Yes,No
1390,62359,19-06-2016,21:57:58,20.8397,72.0707,Daman and Diu,Terrestrial_Agriculture,Yes,No,No
1391,46697,12-09-2019,21:37:39,28.07,73.9123,Rajasthan,Aquatic_Marine,Yes,Yes,Yes
1392,76288,01-11-2019,17:05:46,30.6914,76.759,Chandigarh,Terrestrial_Shurb,Yes,No,Yes
1393,52218,16-01-2019,03:36:30,16.3612,75.3839,Maharashtra,Terrestrial_Forest_PA,No,No,Yes
1394,35829,22-01-2019,18:01:19,20.1271,73.0351,Dadra and Nagar Haveli,Terrestrial_Forest_PA,Yes,Yes,No
1395,60753,07-07-2015,13:16:51,20.9815,72.1209,Daman and Diu,Terrestrial_Agriculture,Yes,Yes,Yes
1396,69048,30-03-2017,09:16:00,8.6067,76.1347,Kerala,Terrestrial_Agriculture,No,No,Yes
1397,96434,08-01-2017,01:36:09,23.9891,70.5768,Gujarat,Aquatic_Marine,No,Yes,No
1398,73965,08-06-2019,22:20:25,25.3471,94.5905,Manipur,Terrestrial_Horticulture,No,No,Yes
1399,10697,05-12-2019,12:03:50,29.4067,79.9321,Uttaranchal,Terrestrial_Human_Habitation,No,No,Yes
1400,82458,27-03-2018,19:32:48,16.266,77.4137,Telangana,Aquatic_Marine,No,Yes,No
1401,90834,16-04-2017,06:19:21,27.3594,88.7917,Sikkim,Terrestrial_Agriculture,No,Yes,No
1402,11878,02-08-2015,14:58:00,29.3429,79.9648,Uttaranchal,Terrestrial_Shurb,No,No,Yes
1403,16791,09-07-2017,00:29:32,8.9089,72.8228,Lakshadweep,Terrestrial_Horticulture,No,No,Yes
1404,76351,15-01-2018,21:10:55,12.3596,75.5762,Karnataka,Aquatic_Estuarine,Yes,Yes,No
1405,36989,10-10-2019,00:34:44,21.5254,87.0835,Orissa,Terrestrial_Agriculture,Yes,Yes,Yes
1406,2039,19-08-2017,22:59:39,30.3705,74.6202,Punjab,Aquatic_Marine,No,No,Yes
1407,33587,03-10-2017,14:40:49,21.9932,84.672,Jharkhand,Terrestrial_Forest_Outside_PA,No,Yes,No
1408,3512,05-07-2015,06:14:27,14.2885,75.0449,Karnataka,Aquatic_Estuarine,Yes,Yes,Yes
1409,3918,18-02-2015,23:19:01,24.7852,84.5594,Jharkhand,Terrestrial_Forest_Outside_PA,Yes,Yes,No
1410,72424,23-11-2015,22:47:42,29.6951,78.559,Uttaranchal,Terrestrial_Agriculture,Yes,No,No
1411,68702,03-02-2019,04:06:04,26.6719,94.23,Nagaland,Aquatic_Estuarine,No,Yes,Yes
1412,9543,06-09-2019,22:10:11,23.8241,92.2316,Tripura,Aquatic_Freshwater,No,No,Yes
1413,49561,07-11-2019,13:50:51,15.02,74.2005,Goa,Aquatic_Freshwater,No,No,No
1414,76049,21-02-2015,17:36:08,15.7442,74.1096,Goa,Aquatic_Freshwater,Yes,Yes,Yes
1415,26185,21-01-2018,08:13:31,28.8832,77.0424,Delhi,Terrestrial_Horticulture,Yes,Yes,No
1416,86494,21-10-2019,08:03:51,32.6551,78.6735,Himachal Pradesh,Terrestrial_Human_Habitation,No,No,Yes
1417,64601,08-03-2019,22:58:54,32.6451,74.0616,Jammu and Kashmir,Terrestrial_Forest_Outside_PA,Yes,No,No
1418,36016,06-07-2016,13:30:57,31.5769,78.7409,Himachal Pradesh,Terrestrial_Forest_PA,No,Yes,Yes
1419,8643,18-09-2017,11:47:14,27.5778,88.2402,Bihar,Terrestrial_Forest_PA,Yes,No,Yes
1420,49219,11-05-2015,21:31:07,18.5166,82.1256,Orissa,Terrestrial_Grassland,Yes,Yes,No
1421,16327,15-01-2017,22:39:26,29.0095,78.3721,Uttaranchal,Aquatic_Estuarine,No,Yes,No
1422,50115,04-12-2017,08:48:03,7.0609,92.471,Andaman and Nicobar,Terrestrial_Forest_PA,Yes,No,Yes
1423,42375,01-06-2016,11:43:02,28.9749,80.1246,Uttaranchal,Aquatic_Estuarine,No,No,Yes
1424,49165,07-11-2019,20:34:40,28.7832,77.1755,Delhi,Terrestrial_Agriculture,Yes,Yes,Yes
1425,22479,15-06-2018,23:28:55,20.8996,72.7808,Daman and Diu,Terrestrial_Agriculture,Yes,No,Yes
1426,22545,30-05-2019,16:43:49,30.8257,80.5057,Uttaranchal,Terrestrial_Grassland,Yes,No,No
1427,90825,27-03-2016,00:33:19,24.5687,85.2792,Bihar,Terrestrial_Shurb,No,No,Yes
1428,23074,18-12-2018,15:46:38,13.2778,94.1307,Andaman and Nicobar,Terrestrial_Forest_Outside_PA,No,Yes,No
1429,1146,27-05-2018,19:21:55,24.7878,94.1294,Manipur,Terrestrial_Shurb,Yes,Yes,No
1430,49073,17-01-2019,12:02:00,22.3405,92.8251,Mizoram,Aquatic_Freshwater,No,No,No
1431,45299,16-05-2015,08:21:46,24.3978,87.9848,Bihar,Aquatic_Freshwater,Yes,Yes,Yes
1432,6328,06-02-2015,14:08:53,30.9744,75.5478,Punjab,Terrestrial_Horticulture,Yes,No,Yes
1433,11035,23-07-2015,02:00:25,31.453,77.0277,Himachal Pradesh,Terrestrial_Grassland,No,No,Yes
1434,61441,17-06-2016,10:53:18,25.9844,92.7176,Meghalaya,Aquatic_Marine,Yes,Yes,No
1435,97305,23-11-2016,19:24:30,23.4591,87.7656,West Bengal,Terrestrial_Grassland,Yes,No,Yes
1436,45782,21-10-2018,16:31:26,23.1435,92.6141,Mizoram,Aquatic_Marine,No,No,No
1437,56205,15-05-2016,23:24:58,11.5362,94.1112,Andaman and Nicobar,Aquatic_Marine,Yes,Yes,Yes
1438,64732,12-06-2015,23:10:52,11.0432,73.087,Lakshadweep,Aquatic_Freshwater,Yes,Yes,Yes
1439,66540,28-10-2016,18:14:06,24.9453,93.9782,Manipur,Terrestrial_Agriculture,Yes,No,Yes
1440,30483,30-07-2017,11:28:19,28.5568,77.1049,Delhi,Terrestrial_Shurb,No,No,Yes
1441,60295,30-04-2015,13:41:50,14.1017,74.3675,Karnataka,Aquatic_Freshwater,Yes,Yes,No
1442,60056,11-05-2016,21:02:31,24.2469,94.2706,Manipur,Terrestrial_Forest_PA,Yes,Yes,No
1443,19391,13-07-2019,08:31:29,9.6756,72.3763,Lakshadweep,Aquatic_Freshwater,Yes,Yes,No
1444,81172,28-05-2017,21:58:21,27.206,78.7037,Uttar Pradesh,Terrestrial_Forest_Outside_PA,Yes,No,Yes
1445,83242,28-07-2019,08:07:36,14.1433,76.1922,Puducherry,Terrestrial_Shurb,No,No,Yes
1446,96700,12-12-2017,04:26:33,25.5207,95.79,Assam,Terrestrial_Forest_PA,Yes,No,No
1447,82855,04-12-2019,05:56:55,31.211,75.6817,Punjab,Aquatic_Freshwater,No,No,No
1448,72974,25-09-2019,16:17:36,27.8655,88.2528,Sikkim,Aquatic_Estuarine,Yes,No,Yes
1449,60346,17-05-2018,10:24:21,24.2774,87.7142,Jharkhand,Aquatic_Estuarine,No,No,Yes
1450,88837,15-09-2016,18:37:37,24.8624,93.979,Manipur,Aquatic_Marine,Yes,No,Yes
1451,50045,04-04-2017,18:46:10,31.2579,75.6103,Himachal Pradesh,Terrestrial_Agriculture,No,Yes,No
1452,18695,25-10-2018,15:32:19,8.1675,77.4319,Tamil Nadu,Terrestrial_Agriculture,Yes,No,Yes
1453,37013,23-11-2018,11:54:44,23.8612,91.6919,Tripura,Terrestrial_Horticulture,No,No,Yes
1454,48249,02-04-2017,17:42:14,20.6365,72.1569,Gujarat,Terrestrial_Forest_Outside_PA,Yes,No,No
1455,10803,15-09-2017,08:27:52,18.0179,80.0416,Telangana,Terrestrial_Grassland,No,Yes,Yes
1456,50348,27-07-2019,02:28:09,26.578,90.0476,Assam,Terrestrial_Forest_Outside_PA,No,Yes,No
1457,11722,08-11-2017,17:11:24,9.3762,93.2563,Andaman and Nicobar,Terrestrial_Agriculture,Yes,No,No
1458,27058,12-02-2020,11:17:05,27.2663,76.1846,Rajasthan,Aquatic_Freshwater,Yes,Yes,No
1459,72157,20-05-2016,07:46:32,29.6693,75.385,Punjab,Aquatic_Freshwater,Yes,Yes,Yes
1460,12038,16-04-2017,16:00:50,21.1259,74.0635,Maharashtra,Terrestrial_Grassland,Yes,No,Yes
1461,14782,26-04-2017,06:04:46,22.3259,70.4326,Gujarat,Terrestrial_Human_Habitation,No,Yes,No
1462,90368,22-02-2016,00:38:42,23.5212,79.3049,Madhya Pradesh,Terrestrial_Agriculture,Yes,Yes,Yes
1463,53661,09-12-2015,02:19:07,12.488,76.7426,Puducherry,Terrestrial_Human_Habitation,No,No,No
1464,91459,07-10-2016,00:31:25,29.4122,78.2697,Uttaranchal,Terrestrial_Forest_Outside_PA,No,No,No
1465,3716,20-05-2018,06:25:09,18.8302,82.8015,Chhattisgarh,Terrestrial_Forest_PA,Yes,No,Yes
1466,35219,07-10-2017,04:25:53,17.9355,78.2489,Telangana,Terrestrial_Human_Habitation,Yes,No,Yes
1467,90622,30-01-2015,03:43:33,29.1666,77.6279,Uttar Pradesh,Aquatic_Freshwater,Yes,Yes,Yes
1468,27013,09-02-2018,07:32:17,25.1479,90.1672,Meghalaya,Terrestrial_Forest_PA,Yes,No,Yes
1469,52788,25-06-2016,17:52:09,28.8115,76.951,Delhi,Aquatic_Freshwater,Yes,No,No
1470,53555,08-02-2016,20:44:05,31.7702,78.176,Himachal Pradesh,Aquatic_Marine,No,No,No
1471,40693,29-08-2016,13:42:10,12.4687,75.8646,Kerala,Aquatic_Freshwater,No,No,Yes
1472,10755,03-12-2017,07:46:24,12.7103,79.581,Tamil Nadu,Terrestrial_Horticulture,No,Yes,No
1473,32248,28-05-2017,08:54:22,21.0013,74.5372,Maharashtra,Terrestrial_Agriculture,Yes,No,Yes
1474,6055,07-01-2019,02:49:17,29.1946,81.8674,Uttar Pradesh,Aquatic_Estuarine,No,No,No
1475,12849,07-03-2019,02:18:44,9.2252,72.9972,Lakshadweep,Terrestrial_Forest_Outside_PA,Yes,No,No
1476,74802,08-01-2015,02:19:08,12.5232,77.5293,Tamil Nadu,Aquatic_Marine,No,No,Yes
1477,16152,01-08-2015,00:34:47,25.3941,78.9109,Madhya Pradesh,Terrestrial_Agriculture,Yes,Yes,No
1478,81821,06-02-2015,17:31:44,20.4796,71.2239,Daman and Diu,Terrestrial_Forest_Outside_PA,Yes,Yes,Yes
1479,61519,15-01-2016,13:58:27,26.1538,81.0397,Uttar Pradesh,Terrestrial_Forest_Outside_PA,Yes,No,Yes
1480,29628,30-03-2017,09:18:39,15.2787,74.182,Goa,Aquatic_Marine,No,No,No
1481,46392,03-10-2019,12:46:31,15.1959,80.9296,Andhra Pradesh,Aquatic_Estuarine,Yes,Yes,No
1482,89440,30-05-2018,17:48:37,29.9106,81.4255,Uttar Pradesh,Terrestrial_Forest_PA,No,Yes,Yes
1483,9485,24-11-2015,20:08:48,28.7664,77.2502,Delhi,Terrestrial_Human_Habitation,No,No,No
1484,79932,23-05-2017,06:14:11,9.5237,77.7781,Tamil Nadu,Terrestrial_Forest_Outside_PA,No,No,No
1485,7020,22-10-2017,02:00:33,27.0694,84.4543,Bihar,Terrestrial_Forest_Outside_PA,No,No,Yes
1486,9928,02-01-2015,00:32:33,11.0429,77.3812,Kerala,Aquatic_Marine,No,Yes,No
1487,3508,27-04-2019,08:00:18,22.446,89.645,West Bengal,Aquatic_Marine,Yes,Yes,No
1488,25534,25-07-2015,02:07:46,30.4979,78.2259,Himachal Pradesh,Aquatic_Marine,Yes,No,No
1489,98681,19-06-2018,12:39:14,24.231,91.3093,Tripura,Terrestrial_Agriculture,Yes,No,No
1490,93635,30-07-2019,13:23:11,27.214,94.9914,Arunachal Pradesh,Terrestrial_Forest_Outside_PA,Yes,No,Yes
1491,98677,30-04-2015,17:22:41,30.6933,76.7517,Chandigarh,Terrestrial_Shurb,Yes,No,No
1492,24201,04-04-2015,01:01:10,31.2494,76.6416,Punjab,Terrestrial_Human_Habitation,No,Yes,No
1493,83639,22-08-2019,09:49:50,27.4533,95.4586,Arunachal Pradesh,Aquatic_Freshwater,No,No,Yes
1494,28352,30-01-2017,19:16:28,25.8658,94.0576,Nagaland,Terrestrial_Forest_PA,No,Yes,Yes
1495,22603,28-07-2015,19:47:21,18.3274,82.8275,Chhattisgarh,Terrestrial_Grassland,Yes,No,No
1496,17202,24-08-2018,23:13:00,24.6244,87.5171,Bihar,Aquatic_Freshwater,Yes,Yes,No
1497,81493,05-03-2019,10:58:37,10.2182,75.3971,Kerala,Terrestrial_Horticulture,No,Yes,Yes
1498,64572,29-11-2019,02:48:31,28.0037,75.3608,Haryana,Terrestrial_Forest_PA,Yes,Yes,No
1499,24365,30-12-2017,10:21:17,15.2807,73.9507,Goa,Terrestrial_Horticulture,No,No,Yes
1500,19822,12-04-2018,14:01:27,17.4221,79.0663,Telangana,Terrestrial_Agriculture,No,No,No
1501,69523,04-01-2017,06:43:47,8.4412,72.731,Lakshadweep,Aquatic_Marine,Yes,Yes,No
1502,22137,08-12-2019,05:37:37,29.059,80.3912,Uttaranchal,Terrestrial_Shurb,No,No,No
1503,81379,15-08-2015,09:13:44,23.4332,91.6629,Tripura,Terrestrial_Human_Habitation,No,No,No
1504,77142,23-06-2017,21:19:10,30.2894,74.9395,Haryana,Terrestrial_Forest_Outside_PA,No,Yes,Yes
1505,17508,26-02-2016,17:03:03,21.5584,89.5136,West Bengal,Terrestrial_Forest_PA,Yes,Yes,No
1506,67459,08-10-2015,15:13:13,27.2915,88.8543,Sikkim,Terrestrial_Forest_PA,Yes,No,No
1507,11140,08-03-2016,15:03:01,18.5385,79.7968,Andhra Pradesh,Terrestrial_Forest_PA,Yes,Yes,Yes
1508,29151,05-11-2018,20:06:00,27.4191,88.5854,Sikkim,Aquatic_Estuarine,Yes,Yes,Yes
1509,55507,17-04-2016,12:49:54,19.9036,78.4992,Telangana,Terrestrial_Shurb,Yes,No,Yes
1510,39931,17-02-2019,18:10:45,12.1938,79.2587,Puducherry,Terrestrial_Agriculture,Yes,Yes,No
1511,46529,09-07-2017,02:40:02,28.1596,91.7099,Arunachal Pradesh,Terrestrial_Horticulture,No,No,No
1512,38771,27-10-2015,11:09:00,26.4166,80.5681,Madhya Pradesh,Aquatic_Freshwater,Yes,Yes,No
1513,23860,11-07-2017,22:04:55,26.9641,80.4622,Uttar Pradesh,Terrestrial_Shurb,No,Yes,No
1514,88792,14-10-2019,12:05:51,25.9529,94.2517,Nagaland,Aquatic_Freshwater,No,Yes,Yes
1515,42808,02-06-2015,12:45:19,17.1213,79.9202,Telangana,Terrestrial_Horticulture,Yes,Yes,No
1516,79637,03-08-2015,07:51:58,25.2326,94.507,Nagaland,Terrestrial_Agriculture,No,Yes,No
1517,66001,19-11-2015,05:01:23,14.5646,76.5655,Karnataka,Terrestrial_Human_Habitation,Yes,Yes,Yes
1518,1194,01-12-2018,12:19:48,19.2866,77.016,Maharashtra,Terrestrial_Forest_Outside_PA,Yes,No,Yes
1519,44606,12-04-2018,13:38:20,15.4792,74.2763,Goa,Terrestrial_Horticulture,Yes,No,Yes
1520,59113,15-04-2016,19:14:28,20.8755,70.9021,Daman and Diu,Terrestrial_Shurb,Yes,Yes,No
1521,58703,14-06-2018,15:31:22,12.5425,77.3258,Kerala,Terrestrial_Agriculture,Yes,No,Yes
1522,28196,27-11-2016,19:11:53,20.5367,72.4156,Daman and Diu,Aquatic_Estuarine,Yes,Yes,No
1523,62074,24-09-2018,05:33:19,21.4223,74.2557,Madhya Pradesh,Terrestrial_Agriculture,Yes,Yes,Yes
1524,43685,19-01-2020,06:19:43,25.6289,94.2504,Nagaland,Terrestrial_Forest_PA,Yes,No,Yes
1525,75827,19-04-2018,23:08:12,25.1832,94.7454,Manipur,Terrestrial_Forest_Outside_PA,Yes,No,Yes
1526,74699,17-04-2016,14:33:36,27.6264,92.7829,Assam,Terrestrial_Agriculture,Yes,Yes,Yes
1527,11325,04-05-2015,05:03:50,20.6455,71.5366,Daman and Diu,Terrestrial_Agriculture,No,No,No
1528,43115,02-04-2018,12:58:36,11.0378,73.6511,Lakshadweep,Terrestrial_Grassland,No,Yes,No
1529,70661,18-06-2018,02:25:59,18.1367,80.5273,Telangana,Aquatic_Marine,Yes,Yes,No
1530,62352,02-06-2016,11:50:31,24.3478,93.9841,Manipur,Terrestrial_Grassland,No,No,No
1531,56301,05-07-2017,05:14:41,20.7804,72.8753,Maharashtra,Terrestrial_Human_Habitation,No,No,No
1532,84800,13-06-2018,08:09:45,25.5508,94.3078,Manipur,Terrestrial_Forest_Outside_PA,No,No,Yes
1533,41284,15-09-2019,15:36:48,21.7735,76.0037,Madhya Pradesh,Aquatic_Freshwater,No,No,Yes
